"id","activity_date","total_steps","very_active_mins","fairly_active_mins","lightly_active_mins","sedentary_mins","calories","corrected_heartrate_avg","corrected_minutes_asleep","corrected_weight_avg_lbs"
4319703577,"2016-05-11",9129,3,18,311,574,2232,0,529,0
4319703577,"2016-05-12",17,0,0,2,0,247,0,302,0
4388161847,"2016-04-12",0,0,0,0,1440,1878,0,0,0
4388161847,"2016-04-13",5938,1,14,150,1275,2510,67.04,0,0
4388161847,"2016-04-14",8863,10,35,219,945,2998,68.44,0,0
4388161847,"2016-04-15",8758,0,0,299,837,3067,67.47,499,0
4388161847,"2016-04-16",6580,6,9,253,609,3073,75.48,426,0
4388161847,"2016-04-17",4660,0,0,201,721,2573,66.39,619,0
4388161847,"2016-04-18",11009,27,8,239,1017,3274,81.49,99,0
4388161847,"2016-04-19",10181,20,16,249,704,3015,65.53,329,0
4388161847,"2016-04-20",10553,19,42,228,696,3083,65.4,421,0
4388161847,"2016-04-21",10055,7,12,272,853,3070,63.1,442,0
4388161847,"2016-04-22",12139,77,25,220,945,3544,73.28,82,0
4388161847,"2016-04-23",13236,58,5,215,749,3307,67.08,478,0
4388161847,"2016-04-24",10243,14,8,239,584,2885,62.1,552,0
4388161847,"2016-04-25",12961,11,31,301,1054,3289,67.51,0,0
4388161847,"2016-04-26",9461,14,23,224,673,2929,62.51,319,0
4388161847,"2016-04-27",11193,11,48,241,684,3075,62.12,439,0
4388161847,"2016-04-28",10074,19,9,234,878,2969,62.33,428,0
4388161847,"2016-04-29",9232,13,16,236,1175,2979,66.11,0,0
4388161847,"2016-04-30",12533,14,43,300,537,3283,64.23,409,0
4388161847,"2016-05-01",10255,12,15,241,579,2927,60.02,547,0
4388161847,"2016-05-02",10096,33,4,204,935,3147,66.39,368,0
4388161847,"2016-05-03",12727,18,18,306,984,3290,66.62,0,0
4388161847,"2016-05-04",12375,35,21,251,632,3162,61.95,390,0
4388161847,"2016-05-05",9603,12,39,199,896,2900,61.04,471,0
4388161847,"2016-05-06",13175,33,45,262,1100,3425,69.08,0,0
4388161847,"2016-05-07",22770,120,56,260,508,4022,66.63,472,0
4388161847,"2016-05-08",17298,107,38,178,576,3935,76.78,529,0
4388161847,"2016-05-09",10218,6,19,258,1020,3013,64.05,62,0
4388161847,"2016-05-10",10299,13,14,267,648,3061,61.22,354,0
4388161847,"2016-05-11",10201,8,18,256,858,2954,59.97,469,0
4388161847,"2016-05-12",3079,0,0,108,825,1554,60.25,0,0
4445114986,"2016-04-12",3276,0,0,196,787,2114,0,429,0
4445114986,"2016-04-13",2961,0,0,194,840,2095,0,370,0
4445114986,"2016-04-14",3974,0,0,231,717,2194,0,441,0
4445114986,"2016-04-15",7198,0,0,350,711,2496,0,337,0
4445114986,"2016-04-16",3945,0,0,225,716,2181,0,462,0
4445114986,"2016-04-17",2258,0,0,114,1219,1932,0,98,0
4445114986,"2016-04-18",6155,25,6,162,1247,2248,0,0,0
4445114986,"2016-04-19",2064,0,0,121,895,1954,0,388,0
4445114986,"2016-04-20",2072,0,0,137,841,1974,0,439,0
4445114986,"2016-04-21",3789,0,0,215,756,2147,0,436,0
4445114986,"2016-04-22",6831,0,0,317,706,2432,0,388,0
4445114986,"2016-04-23",4363,0,0,201,1239,2149,0,0,0
4445114986,"2016-04-24",5002,0,0,244,1196,2247,0,0,0
4445114986,"2016-04-25",3385,0,0,179,916,2071,0,328,0
4445114986,"2016-04-26",6326,29,1,180,839,2291,0,353,0
4445114986,"2016-04-27",7243,32,1,194,839,2362,0,332,0
4445114986,"2016-04-28",4493,0,0,236,762,2204,0,419,0
4445114986,"2016-04-29",4658,0,0,226,1106,2194,0,106,0
4445114986,"2016-04-30",6222,0,0,290,797,2364,0,322,0
4445114986,"2016-05-01",5232,0,0,240,741,2247,0,439,0
4445114986,"2016-05-02",6910,27,4,200,667,2336,0,502,0
4445114986,"2016-05-03",7502,30,2,233,725,2421,0,417,0
4445114986,"2016-05-04",2923,0,0,180,897,2071,0,337,0
4445114986,"2016-05-05",3800,2,6,185,734,2121,0,462,0
4445114986,"2016-05-06",4514,0,0,229,809,2211,0,374,0
4445114986,"2016-05-07",5167,26,4,108,866,2124,0,401,0
4445114986,"2016-05-08",7303,0,8,308,733,2423,0,361,0
4445114986,"2016-05-09",5275,0,0,266,641,2282,0,457,0
4445114986,"2016-05-10",3915,0,0,231,783,2182,0,405,0
4445114986,"2016-05-11",9105,34,22,232,622,2500,0,499,0
4445114986,"2016-05-12",484,0,0,58,380,976,0,483,0
4558609924,"2016-04-12",5135,0,0,318,1122,1910,76.64,0,0
4558609924,"2016-04-13",4978,19,7,127,1287,1723,85.1,0,0
4558609924,"2016-04-14",6799,0,0,279,1161,1923,81.56,0,0
4558609924,"2016-04-15",7795,17,30,262,1131,2122,90.86,0,0
4558609924,"2016-04-16",7265,8,12,308,1112,1991,76.3,0,0
4558609924,"2016-04-17",9634,7,19,304,1110,2118,83.2,0,0
4558609924,"2016-04-18",8940,14,15,331,1080,2116,80.46,0,153.66
4558609924,"2016-04-19",5401,1,9,248,1182,1876,83.1,0,0
4558609924,"2016-04-20",4803,0,0,222,1218,1789,76.92,0,0
4558609924,"2016-04-21",13743,6,21,432,844,2487,85.66,126,0
4558609924,"2016-04-22",9601,20,25,273,1122,2095,82.56,0,0
4558609924,"2016-04-23",6890,5,5,308,1122,2079,85.85,0,0
4558609924,"2016-04-24",8553,0,0,395,1045,2169,83.97,0,0
4558609924,"2016-04-25",8095,18,10,340,993,2226,82.49,0,154.98
4558609924,"2016-04-26",9148,12,41,283,1062,2222,91.34,103,0
4558609924,"2016-04-27",9557,27,14,312,1087,2098,84.56,0,0
4558609924,"2016-04-28",9451,1,11,367,985,2185,85.64,0,0
4558609924,"2016-04-29",7833,15,29,197,1096,1923,80.56,171,0
4558609924,"2016-04-30",10310,7,29,293,1111,2104,79.19,0,0
4558609924,"2016-05-01",3428,0,0,190,1121,1691,70.84,115,154.1
4558609924,"2016-05-02",7891,0,0,383,1057,2066,78.67,0,152.56
4558609924,"2016-05-03",5267,21,10,237,1172,1953,82.52,0,0
4558609924,"2016-05-04",5232,0,0,252,1188,1843,76.83,0,0
4558609924,"2016-05-05",10611,14,8,370,1048,2262,81.94,0,0
4558609924,"2016-05-06",3755,0,0,202,1238,1723,71.95,0,0
4558609924,"2016-05-07",8237,23,16,233,1116,1973,76.25,0,0
4558609924,"2016-05-08",6543,66,35,238,1019,2667,104.87,123,0
4558609924,"2016-05-09",11451,6,30,339,1065,2224,79.38,0,152.34
4558609924,"2016-05-10",6435,11,18,220,1191,1889,75.79,0,0
4558609924,"2016-05-11",9108,4,31,324,1081,2131,74.92,0,0
4558609924,"2016-05-12",6020,0,0,247,736,1403,79.68,0,0
4702921684,"2016-04-12",7213,0,0,263,718,2947,0,425,0
4702921684,"2016-04-13",6877,0,0,258,777,2897,0,400,0
4702921684,"2016-04-14",7860,0,0,271,772,2985,0,384,0
4702921684,"2016-04-15",6506,1,8,256,944,2896,0,253,0
4702921684,"2016-04-16",11134,3,24,335,556,3322,0,382,0
4702921684,"2016-04-17",12692,12,66,302,437,3394,0,591,0
4702921684,"2016-04-18",9105,22,30,191,890,3014,0,293,0
4702921684,"2016-04-19",6708,10,8,179,757,2813,0,457,0
4702921684,"2016-04-20",8793,2,29,260,717,3061,0,454,0
4702921684,"2016-04-21",6530,4,41,144,901,2730,0,425,0
4702921684,"2016-04-22",1664,0,0,72,1341,2242,0,0,0
4702921684,"2016-04-23",15126,9,66,408,469,3692,0,465,0
4702921684,"2016-04-24",15050,15,95,281,542,3539,0,480,0
4702921684,"2016-04-25",9140,6,15,270,730,3060,0,370,0
4702921684,"2016-04-26",6108,1,8,216,765,2784,0,421,0
4702921684,"2016-04-27",6976,1,16,238,733,2902,0,432,0
4702921684,"2016-04-28",9023,14,9,232,738,3034,0,442,0
4702921684,"2016-04-29",9930,12,19,267,692,3165,0,433,0
4702921684,"2016-04-30",10144,4,36,263,728,3116,0,479,0
4702921684,"2016-05-01",0,0,0,0,1440,2017,0,0,0
4702921684,"2016-05-02",7245,5,40,195,1131,2859,0,0,0
4702921684,"2016-05-03",9454,0,0,313,729,3144,0,327,0
4702921684,"2016-05-04",8161,4,15,251,757,3004,0,412,0
4702921684,"2016-05-05",8614,8,5,241,745,3005,0,414,0
4702921684,"2016-05-06",6910,1,16,207,682,2857,0,404,0
4702921684,"2016-05-07",14370,5,46,439,577,3684,0,520,0
4702921684,"2016-05-08",12857,9,125,192,1019,3287,0,0,0
4702921684,"2016-05-09",8232,0,12,253,746,2991,0,435,0
4702921684,"2016-05-10",10613,1,37,262,701,3173,0,416,0
4702921684,"2016-05-11",9772,10,41,235,784,3070,0,354,0
4702921684,"2016-05-12",2752,0,0,68,241,1222,0,404,0
5553957443,"2016-04-12",11596,19,13,277,767,2026,64.37,441,0
5553957443,"2016-04-13",4832,0,0,226,647,1718,61.48,455,0
5553957443,"2016-04-14",17022,61,41,256,693,2324,72.56,357,0
5553957443,"2016-04-15",16556,58,38,239,689,2254,69.02,377,0
5553957443,"2016-04-16",5771,0,0,288,521,1831,66.02,651,0
5553957443,"2016-04-17",655,0,0,46,943,1398,59.38,350,0
5553957443,"2016-04-18",3727,0,0,206,622,1683,65.38,520,0
5553957443,"2016-04-19",15482,69,28,249,756,2284,74.89,357,0
5553957443,"2016-04-20",2713,0,0,148,598,1570,60.04,658,0
5553957443,"2016-04-21",12346,47,42,177,801,2066,71.33,399,0
5553957443,"2016-04-22",11670,25,16,270,781,2105,70.43,322,0
5553957443,"2016-04-23",4110,0,0,272,443,1776,67.07,631,0
5553957443,"2016-04-24",1807,0,0,104,582,1507,63.97,553,0
5553957443,"2016-04-25",10946,51,11,201,732,2033,72.05,433,0
5553957443,"2016-04-26",11886,40,18,238,750,2094,73.01,412,0
5553957443,"2016-04-27",10538,16,16,206,745,1922,65.07,347,0
5553957443,"2016-04-28",11393,49,13,165,727,2000,71.07,421,0
5553957443,"2016-04-29",12764,46,15,270,709,2170,73.07,450,0
5553957443,"2016-04-30",1202,0,0,84,506,1463,65.78,775,0
5553957443,"2016-05-01",5164,0,0,237,436,1747,66.54,622,0
5553957443,"2016-05-02",9769,23,9,227,724,1997,72.59,409,0
5553957443,"2016-05-03",12821,26,29,247,812,2115,69.95,380,0
5553957443,"2016-05-04",4249,0,0,224,651,1699,61.67,447,0
5553957443,"2016-05-05",14331,44,29,241,692,2156,69.4,419,0
5553957443,"2016-05-06",9632,21,9,229,761,1916,63.17,400,0
5553957443,"2016-05-07",1868,0,0,96,902,1494,63.03,442,0
5553957443,"2016-05-08",6083,3,8,210,505,1763,65.57,568,0
5553957443,"2016-05-09",11611,59,22,251,667,2273,76.66,453,0
5553957443,"2016-05-10",16315,61,40,265,707,2336,76.83,418,0
5553957443,"2016-05-11",4926,0,0,195,628,1693,65.4,463,0
5553957443,"2016-05-12",3121,8,6,48,222,715,64.2,438,0
5577150313,"2016-04-12",8135,86,16,140,728,3405,65.66,419,0
5577150313,"2016-04-13",5077,15,11,144,776,2552,59.7,432,0
5577150313,"2016-04-14",8596,118,30,176,662,4098,76.84,477,0
5577150313,"2016-04-15",12087,115,54,199,695,4004,73.68,392,0
5577150313,"2016-04-16",14261,184,56,158,472,4272,69.84,406,0
5577150313,"2016-04-17",12231,200,37,159,525,4552,71.12,549,199.96
5577150313,"2016-04-18",9893,114,32,130,623,3624,68.65,527,0
5577150313,"2016-04-19",12574,108,23,111,733,3501,70.46,449,0
5577150313,"2016-04-20",8330,87,16,113,773,3192,69.17,447,0
5577150313,"2016-04-21",10830,110,74,175,670,4019,72.31,414,0
5577150313,"2016-04-22",8700,62,30,200,823,3284,64.65,338,0
5577150313,"2016-04-23",7638,24,24,223,627,3151,65.08,384,0
5577150313,"2016-04-24",15764,210,65,141,425,4392,72.27,543,0
5577150313,"2016-04-25",6393,61,38,214,743,3375,67.55,421,0
5577150313,"2016-04-26",5325,38,32,181,759,3089,65.36,354,0
5577150313,"2016-04-27",6805,63,16,190,773,3294,66.43,424,0
5577150313,"2016-04-28",9841,99,51,141,692,3581,70.69,361,0
5577150313,"2016-04-29",7924,97,36,165,739,3545,66.27,459,0
5577150313,"2016-04-30",12363,207,45,163,621,4501,71.56,412,0
5577150313,"2016-05-01",13368,194,72,178,499,4547,73.7,379,0
5577150313,"2016-05-02",7414,37,20,235,732,3014,64.61,525,0
5577150313,"2016-05-03",11045,97,8,212,580,3795,70.0,508,0
5577150313,"2016-05-04",5206,25,9,141,631,2754,62.25,603,0
5577150313,"2016-05-05",7550,45,21,143,1153,3005,72.21,74,0
5577150313,"2016-05-06",4950,41,16,79,1304,2643,70.48,0,0
5577150313,"2016-05-07",0,0,0,0,1440,1820,0,0,0
5577150313,"2016-05-08",0,0,0,0,1440,1820,0,0,0
5577150313,"2016-05-09",3421,34,11,70,1099,2489,68.04,0,0
5577150313,"2016-05-10",8869,104,37,194,639,3841,75.29,504,0
5577150313,"2016-05-11",3929,45,15,63,257,1650,67.04,431,0
6117666160,"2016-04-12",0,0,0,0,1440,1497,0,0,0
6117666160,"2016-04-13",0,0,0,0,1440,1497,0,0,0
6117666160,"2016-04-14",0,0,0,0,1440,1497,0,0,0
6117666160,"2016-04-15",14019,0,6,513,921,2865,97.94,0,0
6117666160,"2016-04-16",14450,7,15,518,502,2828,87.03,380,0
6117666160,"2016-04-17",7150,0,0,312,702,2226,85.35,336,0
6117666160,"2016-04-18",5153,0,0,241,759,2019,82.91,493,0
6117666160,"2016-04-19",11135,0,0,480,425,2607,83.51,465,0
6117666160,"2016-04-20",10449,26,10,349,587,2536,85.5,474,0
6117666160,"2016-04-21",9093,11,19,294,579,2367,79.4,508,0
6117666160,"2016-04-22",8206,0,0,402,413,2410,81.7,480,0
6117666160,"2016-04-23",11495,0,0,512,468,2650,81.8,492,0
6117666160,"2016-04-24",7623,0,0,362,711,2305,84.21,353,0
6117666160,"2016-04-25",0,0,0,0,1440,1497,0,0,0
6117666160,"2016-04-26",9543,0,7,352,1077,2450,90.57,0,0
6117666160,"2016-04-27",9411,0,0,458,417,2577,83.15,542,0
6117666160,"2016-04-28",3403,0,0,141,758,1880,80.1,393,0
6117666160,"2016-04-29",9592,0,0,461,479,2560,82.16,600,0
6117666160,"2016-04-30",6987,0,0,343,1040,2276,85.35,0,0
6117666160,"2016-05-01",8915,0,0,397,525,2361,77.44,507,0
6117666160,"2016-05-02",4927,0,0,236,1204,2042,91.67,0,0
6117666160,"2016-05-03",0,0,0,0,1440,1497,0,0,0
6117666160,"2016-05-04",2997,0,0,156,1279,1902,92.9,0,0
6117666160,"2016-05-05",9799,0,0,487,479,2637,84.72,392,0
6117666160,"2016-05-06",3365,0,0,133,673,1837,76.57,658,0
6117666160,"2016-05-07",7336,0,0,412,456,2469,83.88,498,0
6117666160,"2016-05-08",7328,0,0,318,517,2251,81.14,555,0
6117666160,"2016-05-09",3297,0,0,197,125,1085,76.47,492,0
6290855005,"2016-04-12",4562,0,0,199,1241,2560,0,0,0
6290855005,"2016-04-13",7142,0,0,350,1090,2905,0,0,0
6290855005,"2016-04-14",7671,0,0,363,1077,2952,0,0,0
6290855005,"2016-04-15",9501,0,0,328,1112,2896,0,0,0
6290855005,"2016-04-16",8301,0,0,258,1182,2784,0,0,0
6290855005,"2016-04-17",7851,31,12,225,1172,3172,0,0,0
6290855005,"2016-04-18",6885,0,0,271,1169,2766,0,0,0
6290855005,"2016-04-19",7142,0,0,321,1119,2839,0,0,0
6290855005,"2016-04-20",6361,0,0,258,1182,2701,0,0,0
6290855005,"2016-04-21",0,0,0,0,1440,2061,0,0,0
6290855005,"2016-04-22",6238,0,0,302,1138,2796,0,0,0
6290855005,"2016-04-23",0,33,0,0,1407,2664,0,0,0
6290855005,"2016-04-24",5896,0,0,258,1182,2704,0,0,0
6290855005,"2016-04-25",7802,8,3,249,1180,2772,0,0,0
6290855005,"2016-04-26",0,0,0,0,1440,2061,0,0,0
6290855005,"2016-04-27",5565,0,0,287,1153,2744,0,0,0
6290855005,"2016-04-28",5731,0,0,255,1185,2687,0,0,0
6290855005,"2016-04-29",0,0,0,0,1440,2061,0,0,0
6290855005,"2016-04-30",6744,0,0,324,1116,2844,0,0,0
6290855005,"2016-05-01",9837,8,95,282,1055,3327,0,0,0
6290855005,"2016-05-02",6781,0,0,268,1172,2725,0,0,0
6290855005,"2016-05-03",6047,0,0,240,1200,2671,0,0,0
6290855005,"2016-05-04",5832,0,0,272,1168,2719,0,0,0
6290855005,"2016-05-05",6339,0,0,239,1201,2683,0,0,0
6290855005,"2016-05-06",6116,0,0,305,1135,2807,0,0,0
6290855005,"2016-05-07",5510,0,0,227,1213,2614,0,0,0
6290855005,"2016-05-08",7706,0,0,251,1189,2712,0,0,0
6290855005,"2016-05-09",6118,0,0,264,800,2094,0,0,0
6775888955,"2016-04-12",0,0,0,0,1440,1841,0,0,0
6775888955,"2016-04-13",4053,17,18,85,1053,2401,82.72,235,0
6775888955,"2016-04-14",5162,14,24,105,863,2508,79.27,423,0
6775888955,"2016-04-15",1282,0,0,58,976,2128,80.59,391,0
6775888955,"2016-04-16",4732,36,18,9,1377,2225,108.62,0,0
6775888955,"2016-04-17",2497,5,24,19,1392,2067,102.37,0,0
6775888955,"2016-04-18",8294,30,31,146,1233,2798,97.72,0,0
6775888955,"2016-04-19",0,0,0,0,1440,1841,99.46,0,0
6775888955,"2016-04-20",10771,70,113,178,1079,3727,105.64,0,0
6775888955,"2016-04-21",0,0,0,0,1440,1841,0,0,0
6775888955,"2016-04-22",637,0,0,20,1420,1923,90.89,0,0
6775888955,"2016-04-23",0,0,0,0,1440,1841,0,0,0
6775888955,"2016-04-24",2153,11,18,11,1400,2053,109.79,0,0
6775888955,"2016-04-25",6463,33,13,92,1302,2482,94.66,0,0
6775888955,"2016-04-26",7091,42,30,47,1321,2585,99.66,0,0
6775888955,"2016-04-27",0,0,0,0,1440,1841,0,0,0
6775888955,"2016-04-28",703,2,13,15,1410,1993,104.71,0,0
6775888955,"2016-04-29",0,0,0,0,1440,1842,81.79,0,0
6775888955,"2016-04-30",2503,3,9,84,1344,2280,96.1,0,0
6775888955,"2016-05-01",2487,9,34,50,1347,2320,107.14,0,0
6775888955,"2016-05-02",0,0,0,0,1440,1841,0,0,0
6775888955,"2016-05-03",9,0,0,1,1439,1843,0,0,0
6775888955,"2016-05-04",0,0,0,0,1440,1841,0,0,0
6775888955,"2016-05-05",0,0,0,0,1440,1841,0,0,0
6775888955,"2016-05-06",4642,12,35,75,1318,2496,98.86,0,0
6775888955,"2016-05-07",1892,2,5,49,551,1011,94.22,0,0
6962181067,"2016-04-12",10199,50,14,189,796,1995,85.04,366,137.79
6962181067,"2016-04-13",5652,8,24,142,548,1718,80.52,630,136.91
6962181067,"2016-04-14",1551,0,0,86,862,1466,70.13,508,136.03
6962181067,"2016-04-15",5563,0,0,217,837,1757,72.99,370,135.58
6962181067,"2016-04-16",13217,50,3,280,741,2173,82.04,357,136.69
6962181067,"2016-04-17",10145,5,13,295,634,2028,76.66,427,135.36
6962181067,"2016-04-18",11404,13,42,238,689,2040,76.92,442,134.92
6962181067,"2016-04-19",10742,35,41,195,659,2046,77.43,476,135.36
6962181067,"2016-04-20",13928,48,4,297,639,2174,74.91,418,136.03
6962181067,"2016-04-21",11835,53,27,214,708,2180,83.47,451,135.36
6962181067,"2016-04-22",10725,30,33,240,659,2087,79.12,425,135.36
6962181067,"2016-04-23",20031,58,41,347,484,2571,84.65,528,135.58
6962181067,"2016-04-24",5029,0,0,199,720,1706,68.82,511,135.58
6962181067,"2016-04-25",13239,35,31,282,637,2194,73.99,400,136.03
6962181067,"2016-04-26",10433,36,7,254,680,2017,77.08,441,0
6962181067,"2016-04-27",10320,7,38,279,697,2034,73.0,455,134.92
6962181067,"2016-04-28",12627,38,8,288,621,2183,82.08,440,134.92
6962181067,"2016-04-29",10762,12,15,369,645,2254,80.96,433,135.36
6962181067,"2016-04-30",10081,32,16,237,731,2002,80.16,422,134.48
6962181067,"2016-05-01",5454,0,0,215,722,1741,73.29,411,136.03
6962181067,"2016-05-02",12912,18,39,313,655,2162,79.67,466,135.58
6962181067,"2016-05-03",12109,21,36,267,654,2072,75.4,394,134.48
6962181067,"2016-05-04",10147,15,36,284,683,2086,79.47,442,134.7
6962181067,"2016-05-05",10524,14,22,305,591,2067,76.64,467,135.14
6962181067,"2016-05-06",5908,0,0,299,717,1851,72.33,443,135.58
6962181067,"2016-05-07",6815,0,0,328,745,1947,76.98,298,134.92
6962181067,"2016-05-08",4188,0,14,151,709,1660,75.0,541,134.92
6962181067,"2016-05-09",12342,43,21,231,607,2105,77.02,489,137.57
6962181067,"2016-05-10",15448,62,34,275,626,2361,83.32,469,136.91
6962181067,"2016-05-11",6722,24,7,199,709,1856,79.25,452,136.47
6962181067,"2016-05-12",3569,0,8,105,127,927,75.72,516,136.47
7007744171,"2016-04-12",14172,53,8,355,1024,2938,96.43,0,0
7007744171,"2016-04-13",12862,56,22,261,1101,2743,93.01,0,0
7007744171,"2016-04-14",11179,34,6,304,1096,2669,92.35,0,0
7007744171,"2016-04-15",5273,0,0,202,1238,2099,84.84,0,0
7007744171,"2016-04-16",4631,0,0,203,1155,2076,79.95,79,0
7007744171,"2016-04-17",8059,0,0,305,1135,2384,85.98,0,0
7007744171,"2016-04-18",14816,48,31,284,1077,2832,93.21,0,0
7007744171,"2016-04-19",14194,53,17,304,1066,2811,94.41,0,0
7007744171,"2016-04-20",15566,60,33,347,1000,3096,96.8,0,0
7007744171,"2016-04-21",13744,30,34,327,1049,2764,92.19,0,0
7007744171,"2016-04-22",15299,64,50,261,1065,2890,93.93,0,0
7007744171,"2016-04-23",8093,2,25,223,1190,2285,93.29,0,0
7007744171,"2016-04-24",11085,0,0,419,1021,2667,95.19,0,0
7007744171,"2016-04-25",18229,51,24,379,986,3055,94.64,0,0
7007744171,"2016-04-26",15090,16,22,424,978,2940,90.65,0,0
7007744171,"2016-04-27",13541,50,12,337,1041,2830,95.19,0,0
7007744171,"2016-04-28",15128,16,16,401,1007,2837,89.45,0,0
7007744171,"2016-04-29",20067,55,42,382,961,3181,93.94,0,0
7007744171,"2016-04-30",3761,0,0,200,1240,2051,80.32,0,0
7007744171,"2016-05-01",5600,0,0,237,1142,2226,84.96,58,0
7007744171,"2016-05-02",13041,64,14,250,1112,2642,86.11,0,0
7007744171,"2016-05-03",14510,58,31,330,1021,2976,93.36,0,0
7007744171,"2016-05-04",0,0,0,0,1440,1557,0,0,0
7007744171,"2016-05-05",15010,53,23,317,1047,2934,97.9,0,0
7007744171,"2016-05-06",11459,44,13,247,1136,2554,87.15,0,0
7007744171,"2016-05-07",0,0,0,0,111,65,0,0,0
7086361926,"2016-04-12",11309,59,6,153,745,2772,0,514,0
7086361926,"2016-04-13",5813,31,26,155,744,2516,0,451,0
7086361926,"2016-04-14",8998,35,32,189,787,2727,0,472,0
7086361926,"2016-04-15",8585,30,21,139,864,2395,0,377,0
7086361926,"2016-04-16",31,0,0,3,1437,1635,0,0,0
7086361926,"2016-04-17",0,0,0,0,1440,1630,0,0,0
7086361926,"2016-04-18",9827,61,51,114,1136,2744,0,0,0
7086361926,"2016-04-19",10688,67,69,124,671,2944,0,472,0
7086361926,"2016-04-20",14365,87,13,145,797,2997,0,492,0
7086361926,"2016-04-21",9469,19,6,206,758,2464,0,390,0
7086361926,"2016-04-22",9733,58,59,153,762,2844,0,428,0
7086361926,"2016-04-23",2811,0,0,90,1350,1964,0,0,0
7086361926,"2016-04-24",3520,0,0,125,566,2049,0,681,0
7086361926,"2016-04-25",10091,69,39,129,706,2752,0,446,0
7086361926,"2016-04-26",10378,70,33,132,726,2780,0,485,0
7086361926,"2016-04-27",11107,55,6,145,829,2693,0,469,0
7086361926,"2016-04-28",11575,54,48,161,810,2860,0,354,0
7086361926,"2016-04-29",7881,24,36,182,1198,2614,0,0,0
7086361926,"2016-04-30",14560,42,17,308,584,2996,0,485,0
7086361926,"2016-05-01",12375,30,15,258,685,2729,0,388,0
7086361926,"2016-05-02",10052,66,26,139,737,2754,0,440,0
7086361926,"2016-05-03",10288,57,36,152,761,2754,0,456,0
7086361926,"2016-05-04",10988,45,12,135,843,2655,0,420,0
7086361926,"2016-05-05",8525,24,14,149,1253,2379,0,0,0
7086361926,"2016-05-06",12461,84,35,154,834,2924,0,322,0
7086361926,"2016-05-07",12827,20,42,209,621,2740,0,530,0
7086361926,"2016-05-08",10677,32,27,147,695,2534,0,481,0
7086361926,"2016-05-09",13558,67,50,171,743,2959,0,427,0
7086361926,"2016-05-10",14407,72,23,106,1182,2795,0,0,0
7086361926,"2016-05-11",9572,57,40,128,757,2735,0,451,0
7086361926,"2016-05-12",1032,5,4,58,343,995,0,444,0
8053475328,"2016-04-12",18060,116,8,123,1193,3186,0,0,0
8053475328,"2016-04-13",16433,95,12,156,1177,3141,0,0,0
8053475328,"2016-04-14",20089,119,5,193,1123,3408,0,0,0
8053475328,"2016-04-15",20669,132,8,158,1142,3411,0,0,0
8053475328,"2016-04-16",14549,96,6,83,1255,2868,0,0,0
8053475328,"2016-04-17",18827,111,21,195,1113,3213,0,0,0
8053475328,"2016-04-18",17076,102,6,195,1137,3133,0,0,0
8053475328,"2016-04-19",15929,90,7,191,1152,3115,0,0,0
8053475328,"2016-04-20",15108,89,5,158,695,3044,0,486,0
8053475328,"2016-04-21",16049,100,6,170,1164,3101,0,0,0
8053475328,"2016-04-22",10520,60,3,117,1260,2655,0,0,0
8053475328,"2016-04-23",22359,125,14,223,741,3555,0,331,0
8053475328,"2016-04-24",22988,129,33,182,1096,3577,0,0,0
8053475328,"2016-04-25",20500,118,9,209,1104,3404,0,0,0
8053475328,"2016-04-26",12685,68,5,185,1182,2845,0,0,0
8053475328,"2016-04-27",12422,60,10,183,1187,2853,0,0,0
8053475328,"2016-04-28",15447,90,9,153,1188,3062,0,0,0
8053475328,"2016-04-29",12315,58,8,159,1215,2795,0,0,0
8053475328,"2016-04-30",7135,27,1,131,1281,2409,0,0,0
8053475328,"2016-05-01",1170,0,0,51,1389,1886,0,0,0
8053475328,"2016-05-02",1969,0,0,95,1345,1988,0,0,0
8053475328,"2016-05-03",15484,87,22,165,1166,3023,0,0,0
8053475328,"2016-05-04",14563,89,8,123,1220,2917,0,0,0
8053475328,"2016-05-05",14990,93,9,130,1208,2950,0,0,0
8053475328,"2016-05-06",13953,90,15,90,1245,2859,0,0,0
8053475328,"2016-05-07",19769,121,20,148,1076,3331,0,74,0
8053475328,"2016-05-08",22026,125,14,228,1073,3589,0,0,0
8053475328,"2016-05-09",12465,66,12,148,1214,2765,0,0,0
8053475328,"2016-05-10",14810,96,10,115,1219,2926,0,0,0
8053475328,"2016-05-11",12209,60,7,184,1189,2809,0,0,0
8053475328,"2016-05-12",4895,28,4,39,839,1485,0,0,0
8253242879,"2016-04-12",9033,40,2,154,1244,2044,0,0,0
8253242879,"2016-04-13",8053,35,11,96,1298,1935,0,0,0
8253242879,"2016-04-14",5234,29,16,33,1362,1706,0,0,0
8253242879,"2016-04-15",2672,0,0,105,1335,1632,0,0,0
8253242879,"2016-04-16",9256,6,51,115,1268,1881,0,0,0
8253242879,"2016-04-17",10204,41,5,157,1237,2112,0,0,0
8253242879,"2016-04-18",5151,16,16,130,1278,1829,0,0,0
8253242879,"2016-04-19",4212,0,0,164,1276,1764,0,0,0
8253242879,"2016-04-20",6466,5,18,216,1201,1931,0,0,0
8253242879,"2016-04-21",11268,49,20,172,1199,2218,0,0,0
8253242879,"2016-04-22",2824,0,0,120,1320,1651,0,0,0
8253242879,"2016-04-23",9282,30,26,191,1193,2133,0,0,0
8253242879,"2016-04-24",8905,41,4,82,1313,1976,0,0,0
8253242879,"2016-04-25",6829,7,54,118,1261,1909,0,0,0
